feature,relevance
0,2.8268998
1,1.7242699
2,0.92081195
3,-1.6152978
4,0.57556117
5,-1.674657
6,0.5858326
7,-1.9956561
8,0.31906974
9,0.2499848
10,-1.7286832
11,-3.7834165
12,-2.685618
13,1.0170398
14,0.868946
15,-1.7735918
16,1.2971264
17,-1.6611028
18,-0.69611704
19,-3.7181554
20,1.6525074
21,2.6240537
22,-0.54319096
23,1.9875271
24,-0.86828375
25,-2.9295826
26,-1.3995898
27,-0.9911603
28,2.2526574
29,-1.3231224
30,-3.079633
31,-0.15416314
32,0.3586623
33,-1.4895304
34,-3.0167797
35,-0.977898
36,-1.1005687
37,0.720274
38,-1.8211019
39,2.7937932
40,-0.7025107
41,1.2543769
42,-1.8897071
43,-2.6243296
44,2.294947
45,-3.909297
46,0.15491703
47,-3.2956917
48,-3.846728
49,0.9540689
50,2.5873213
51,0.44362503
52,-1.2898314
53,-1.7339002
54,-2.3421926
55,0.37316322
56,1.1467781
57,-3.6287806
58,0.5333271
59,1.5229163
60,2.0801468
61,0.43660584
62,-1.6828842
63,0.7270976
64,0.51690316
65,-3.8210857
66,-3.3878498
67,-3.7071097
68,0.57855165
69,0.3172134
70,2.8044653
71,0.036125757
72,-1.7230456
73,-1.5200145
74,-1.764568
75,-1.9807899
76,-1.1292198
77,0.25503147
78,-3.3693585
79,-0.85387695
80,-0.53393465
81,1.7617943
82,2.7854676
83,-2.3230476
84,-0.39780402
85,1.1180886
86,0.92690635
87,1.5193212
88,-0.61644936
89,-1.3277408
90,-1.817678
91,-1.7841212
92,-3.7609053
93,-1.7212479
94,-2.4922645
95,1.6491783
96,2.7371926
97,-2.669627
98,-1.6969128
99,-0.47341663
