feature,relevance
0,2.8051047
1,1.712005
2,0.9452816
3,-1.2543106
4,0.63456374
5,-1.3142129
6,0.6357448
7,-1.5594891
8,0.38170597
9,0.32531717
10,-1.3413675
11,-3.0951192
12,-2.1395993
13,1.0181954
14,0.8795018
15,-1.3567601
16,1.3143445
17,-1.280324
18,-0.48374283
19,-2.9969568
20,1.6435027
21,2.6142488
22,-0.36029217
23,1.9753759
24,-0.6210975
25,-2.3567684
26,-1.0575229
27,-0.7904628
28,2.2415953
29,-1.0195082
30,-2.4748325
31,-0.036298208
32,0.41535887
33,-1.1428213
34,-2.398291
35,-0.72031695
36,-0.81108725
37,0.7591487
38,-1.4201484
39,2.7729514
40,-0.48552904
41,1.2488549
42,-1.4672353
43,-2.0799274
44,2.2655807
45,-3.1971684
46,0.23666582
47,-2.641892
48,-3.1615012
49,0.97834337
50,2.5687675
51,0.47985306
52,-0.9644368
53,-1.3518559
54,-1.8381045
55,0.42713934
56,1.1470618
57,-2.9424322
58,0.60032946
59,1.520438
60,2.05661
61,0.5155586
62,-1.3119812
63,0.75121814
64,0.5685712
65,-3.117642
66,-2.7126603
67,-3.0283308
68,0.6216903
69,0.3791391
70,2.7821064
71,0.15333962
72,-1.3386574
73,-1.1542614
74,-1.3773556
75,-1.5500913
76,-0.8470961
77,0.32322666
78,-2.715532
79,-0.6289331
80,-0.32481578
81,1.7498505
82,2.7587736
83,-1.7836565
84,-0.23060232
85,1.1441473
86,0.9509697
87,1.5152674
88,-0.44394916
89,-1.0192691
90,-1.3952727
91,-1.4083858
92,-3.0885835
93,-1.2836037
94,-1.9776912
95,1.6516712
96,2.697175
97,-2.1255875
98,-1.2949932
99,-0.29769424
