feature,relevance
0,2.6455538
1,1.562626
2,0.8915278
3,-1.4072434
4,0.4686462
5,-1.343172
6,0.55174255
7,-1.8854516
8,-0.02729396
9,-0.077087276
10,-1.6231467
11,-2.9790535
12,-2.1576385
13,0.86436546
14,0.6605499
15,-1.4762263
16,1.3394281
17,-1.370997
18,-0.7824709
19,-3.0415463
20,1.4380654
21,2.5155873
22,-0.6570418
23,1.7511579
24,-0.7697948
25,-2.5527442
26,-1.4172635
27,-1.1328977
28,2.176046
29,-1.3069055
30,-2.6084738
31,-0.31743413
32,-0.02521972
33,-1.2779762
34,-2.6757746
35,-0.95191056
36,-1.0571275
37,0.7083957
38,-1.6864951
39,2.7242904
40,-0.60519385
41,1.0052048
42,-1.5644653
43,-2.1982992
44,2.106453
45,-3.0642767
46,-0.08365657
47,-2.8193417
48,-3.211419
49,0.8332371
50,2.5631113
51,0.29738548
52,-1.1584936
53,-1.618529
54,-2.0710416
55,0.38252187
56,1.0242165
57,-3.1196957
58,0.5459162
59,1.3409048
60,1.9095744
61,0.4630155
62,-1.5394627
63,0.5419331
64,0.40176013
65,-3.0789764
66,-2.8722148
67,-3.176272
68,0.44997445
69,0.26804903
70,2.62849
71,-0.15964882
72,-1.540663
73,-1.3249637
74,-1.4051437
75,-1.722492
76,-0.9313333
77,0.25084445
78,-2.9343474
79,-0.7723808
80,-0.5959495
81,1.7444478
82,2.6936283
83,-1.9091754
84,-0.53070384
85,1.0742121
86,0.76398647
87,1.3136963
88,-0.7691927
89,-1.3285576
90,-1.5079898
91,-1.4509393
92,-3.1526532
93,-1.4905411
94,-2.0361881
95,1.5878378
96,2.553711
97,-2.5151641
98,-1.4007084
99,-0.27788162
