input_value,relevance
0.0,-0.9335373
0.0010001,-0.93267465
0.0020002,-0.9314839
0.0030003001,-0.93056345
0.0040004,-0.92934406
0.0050005,-0.9285533
0.0060006003,-0.9276468
0.0070007006,-0.9263031
0.0080008,-0.92554647
0.0090009,-0.9242329
0.010001,-0.923529
0.011001101,-0.922336
0.012001201,-0.92143047
0.0130013,-0.92049325
0.014001401,-0.9194416
0.015001501,-0.9185482
0.0160016,-0.91729236
0.017001702,-0.9163536
0.0180018,-0.9152012
0.019001901,-0.9144575
0.020002,-0.913713
0.0210021,-0.9124229
0.022002202,-0.9115848
0.0230023,-0.91032577
0.024002401,-0.90971994
0.025002502,-0.90881556
0.0260026,-0.9075782
0.027002702,-0.9066983
0.028002802,-0.905348
0.029002901,-0.90479136
0.030003002,-0.90380466
0.0310031,-0.90269876
0.0320032,-0.901811
0.0330033,-0.90084994
0.034003403,-0.899878
0.035003502,-0.8988285
0.0360036,-0.8978654
0.037003703,-0.89671075
0.038003802,-0.89605767
0.0390039,-0.89515656
0.040004,-0.89395
0.041004103,-0.8931323
0.0420042,-0.8921528
0.0430043,-0.891224
0.044004403,-0.89041567
0.045004502,-0.8893411
0.0460046,-0.8883108
0.047004703,-0.8872289
0.048004802,-0.88657284
0.0490049,-0.885723
0.050005004,-0.88456166
0.051005103,-0.88365126
0.0520052,-0.88263404
0.053005304,-0.88177264
0.054005403,-0.88078946
0.055005502,-0.8797815
0.056005605,-0.87920284
0.057005703,-0.87800384
0.058005802,-0.8772267
0.0590059,-0.87616456
0.060006004,-0.875273
0.061006103,-0.8745875
0.0620062,-0.87334996
0.063006304,-0.8726256
0.0640064,-0.8715917
0.0650065,-0.87068623
0.0660066,-0.8697808
0.0670067,-0.86890185
0.068006806,-0.8680511
0.069006905,-0.8670381
0.070007004,-0.8661468
0.0710071,-0.8653168
0.0720072,-0.8642844
0.0730073,-0.8634624
0.07400741,-0.862491
0.075007506,-0.86165637
0.076007605,-0.8605022
0.0770077,-0.8597266
0.0780078,-0.85892165
0.0790079,-0.8577601
0.080008,-0.8570845
0.08100811,-0.85592145
0.082008205,-0.8552924
0.083008304,-0.85412884
0.0840084,-0.85327303
0.0850085,-0.85221773
0.0860086,-0.8514522
0.08700871,-0.8507503
0.088008806,-0.84972316
0.089008905,-0.8487198
0.090009004,-0.8478415
0.0910091,-0.8470106
0.0920092,-0.84614897
0.09300931,-0.8452113
0.09400941,-0.8442141
0.095009506,-0.84329647
0.096009605,-0.842598
0.0970097,-0.8416625
0.0980098,-0.8406753
0.0990099,-0.8398865
0.10001001,-0.8387305
0.10101011,-0.8380426
0.102010205,-0.8373177
0.103010304,-0.836221
0.1040104,-0.83526033
0.1050105,-0.83445644
0.10601061,-0.8334639
0.10701071,-0.83261997
0.108010806,-0.8317217
0.109010905,-0.8308349
0.110011004,-0.8300209
0.1110111,-0.8290603
0.11201121,-0.8282034
0.11301131,-0.8272699
0.11401141,-0.82653046
0.115011506,-0.82569444
0.116011605,-0.82466996
0.1170117,-0.82380533
0.1180118,-0.8229501
0.11901191,-0.82203686
0.12001201,-0.82096124
0.12101211,-0.8201927
0.122012205,-0.8192295
0.123012304,-0.8184737
0.1240124,-0.81762075
0.1250125,-0.8167229
0.12601261,-0.8159323
0.1270127,-0.8149682
0.1280128,-0.814119
0.12901291,-0.81323653
0.130013,-0.8122978
0.13101311,-0.81136686
0.1320132,-0.8106189
0.13301331,-0.8094749
0.1340134,-0.80869055
0.1350135,-0.80794877
0.13601361,-0.80710804
0.1370137,-0.80642027
0.13801381,-0.8052479
0.1390139,-0.80458665
0.14001401,-0.8036216
0.14101411,-0.8028198
0.1420142,-0.8017237
0.14301431,-0.8009735
0.1440144,-0.8000484
0.14501451,-0.79918575
0.1460146,-0.7983631
0.1470147,-0.7974979
0.14801481,-0.7966414
0.1490149,-0.79581267
0.15001501,-0.79489917
0.1510151,-0.79395455
0.15201521,-0.7933207
0.1530153,-0.79226047
0.1540154,-0.7913172
0.15501551,-0.79056734
0.1560156,-0.78960955
0.15701571,-0.78900194
0.1580158,-0.7880925
0.15901591,-0.78724855
0.160016,-0.7862882
0.1610161,-0.78556335
0.16201621,-0.7846214
0.1630163,-0.78369725
0.16401641,-0.7828131
0.1650165,-0.78191984
0.16601661,-0.7811272
0.16701671,-0.78027964
0.1680168,-0.7795111
0.16901691,-0.77857697
0.170017,-0.7777566
0.17101711,-0.7770141
0.1720172,-0.7761349
0.17301731,-0.7752578
0.17401741,-0.7741739
0.1750175,-0.77353597
0.17601761,-0.77254564
0.1770177,-0.77181727
0.17801781,-0.77096015
0.1790179,-0.7701379
0.18001801,-0.7691712
0.18101811,-0.7683915
0.1820182,-0.76755595
0.18301831,-0.7668455
