feature,relevance
0,2.772973
1,1.8242292
2,1.0418344
3,-0.6510633
4,1.7683176
5,-0.8356576
6,0.90079105
7,-1.0540768
8,0.46236083
9,0.42754397
10,-0.8499534
11,-2.2477126
12,-1.3431135
13,1.0635885
14,2.0225372
15,-0.77187717
16,1.5825232
17,-0.729249
18,-0.17726614
19,-2.185923
20,1.7322482
21,2.69958
22,0.025576413
23,1.9436237
24,-0.11300114
25,-1.593556
26,-0.6491729
27,-0.37329733
28,2.9511807
29,-0.5919851
30,-1.5190682
31,0.14902392
32,0.5488056
33,-0.7541354
34,-1.7780464
35,-0.32931206
36,-0.5162602
37,0.9885222
38,-0.7085459
39,3.3975475
40,0.0011844225
41,1.2657281
42,-1.0124598
43,-1.3597118
44,3.122645
45,-2.2145624
46,0.3775823
47,-1.894687
48,-2.2956774
49,1.1115762
50,2.4459949
51,0.56019545
52,-0.46551558
53,-0.7887105
54,-1.237701
55,0.6925558
56,1.3555046
57,-2.132391
58,0.8788732
59,2.4533482
60,1.9858466
61,0.8086064
62,-0.72747886
63,1.8133215
64,0.79403126
65,-2.2731144
66,-1.9664536
67,-2.308413
68,0.8901843
69,0.62738955
70,2.7272577
71,0.3932394
72,-0.90698934
73,-0.7159388
74,-0.76258004
75,-0.9066706
76,-0.48999158
77,1.6147351
78,-1.9165107
79,-0.1647552
80,-0.05373463
81,1.8825185
82,2.714516
83,-1.1967367
84,-0.005082041
85,2.2110264
86,1.1358106
87,1.5424589
88,-0.1598171
89,-0.67798984
90,-0.75337756
91,-0.7605308
92,-2.2557049
93,-0.8816364
94,-1.3207704
95,1.7653662
96,3.3992715
97,-1.5698867
98,-0.9594227
99,0.12708743
