feature,relevance
0,2.5997627
1,1.660775
2,0.90054893
3,-1.7256604
4,-1.3875827
5,-1.8718773
6,0.6395215
7,-2.508242
8,0.2273995
9,0.07372905
10,-2.13056
11,-4.420091
12,-2.7695217
13,0.94406796
14,-0.759339
15,-1.535399
16,1.4054843
17,-1.5379446
18,-0.41309658
19,-4.404773
20,1.5829628
21,2.5286117
22,-0.52969587
23,1.7818654
24,-0.6360685
25,-3.3808315
26,-1.6109705
27,-1.1682783
28,1.603131
29,-1.2162468
30,-3.2903838
31,-0.14753467
32,0.16279101
33,-1.4547805
34,-3.6905248
35,-0.9241328
36,-1.2975218
37,0.76616204
38,-1.6393859
39,2.243637
40,-0.4367345
41,1.1366453
42,-1.8781891
43,-3.0021765
44,1.6271558
45,-4.4976783
46,0.18152317
47,-3.999086
48,-4.5030065
49,0.9052081
50,2.3247013
51,0.36522713
52,-1.3288852
53,-1.8617387
54,-2.6889968
55,0.32777718
56,1.050737
57,-4.1983843
58,0.58742917
59,0.51353276
60,1.9179714
61,0.530349
62,-1.7362483
63,-1.351627
64,0.5498818
65,-4.566081
66,-4.205956
67,-4.3930225
68,0.790113
69,0.40083197
70,2.57075
71,-0.2853224
72,-2.0866737
73,-1.657054
74,-1.7070868
75,-2.1005127
76,-0.93106675
77,-1.785195
78,-4.015894
79,-0.7653736
80,-0.28055573
81,1.5999976
82,2.5954201
83,-2.6959536
84,-0.46665153
85,0.06281319
86,0.9574784
87,1.4162331
88,-0.4823015
89,-1.6178901
90,-1.7247012
91,-1.7026787
92,-4.6192474
93,-1.6406349
94,-2.9198482
95,1.62295
96,2.2286832
97,-3.4946144
98,-1.9084145
99,-0.19070259
