feature,relevance
0,2.666747
1,1.7351688
2,0.97118855
3,-0.7213824
4,1.2398562
5,-0.9108135
6,0.8160131
7,-1.1353492
8,0.41012502
9,0.35968667
10,-0.91912013
11,-2.3364246
12,-1.4227269
13,0.9928143
14,1.4792703
15,-0.8427726
16,1.4951218
17,-0.79387593
18,-0.23195715
19,-2.2782078
20,1.6393125
21,2.583086
22,-0.05233576
23,1.8351133
24,-0.16541457
25,-1.6756089
26,-0.71571815
27,-0.43841362
28,2.4292777
29,-0.65298694
30,-1.60558
31,0.09499307
32,0.49454933
33,-0.81671077
34,-1.8638732
35,-0.4046937
36,-0.5814867
37,0.91633296
38,-0.7831375
39,2.8833494
40,-0.051711462
41,1.1937146
42,-1.0841244
43,-1.4396341
44,2.5811956
45,-2.3027122
46,0.34348655
47,-1.9799068
48,-2.3861473
49,1.0387033
50,2.3430774
51,0.5088771
52,-0.5529971
53,-0.8506713
54,-1.31214
55,0.61961704
56,1.2628679
57,-2.2124248
58,0.795211
59,1.9249923
60,1.8958961
61,0.7249553
62,-0.7930447
63,1.2700509
64,0.7246322
65,-2.3564446
66,-2.0573702
67,-2.3964772
68,0.83961964
69,0.5648987
70,2.606281
71,0.3094661
72,-0.98244476
73,-0.79335904
74,-0.8227818
75,-0.9799908
76,-0.54062164
77,1.0939686
78,-2.0054007
79,-0.23111764
80,-0.10547991
81,1.7753301
82,2.608663
83,-1.288796
84,-0.06964883
85,1.6858431
86,1.0521405
87,1.4663703
88,-0.19851203
89,-0.75699586
90,-0.82687503
91,-0.8270469
92,-2.34183
93,-0.9400253
94,-1.4067546
95,1.672987
96,2.87109
97,-1.6597587
98,-1.0253217
99,0.077326685
