feature,relevance
0,2.5101445
1,1.6339973
2,0.82226604
3,-1.3514224
4,-0.6511865
5,-1.5222275
6,0.74936116
7,-1.9657916
8,0.25779378
9,0.09242545
10,-1.6515056
11,-3.5603538
12,-2.3228445
13,0.945722
14,-0.17852555
15,-1.2523564
16,1.440589
17,-1.2999139
18,-0.43235052
19,-3.4946241
20,1.5911719
21,2.5361555
22,-0.22130401
23,1.7610803
24,-0.55723
25,-2.6934628
26,-1.3315092
27,-1.0617843
28,1.5412294
29,-1.2038144
30,-2.6803024
31,-0.19761765
32,0.2777081
33,-1.4127074
34,-2.8389885
35,-0.8412627
36,-1.1689817
37,0.72719955
38,-1.3796412
39,2.2784047
40,-0.4653988
41,1.1101705
42,-1.6645837
43,-2.352572
44,1.7793707
45,-3.4980624
46,0.2082011
47,-2.9684029
48,-3.5174115
49,0.8010949
50,2.3339846
51,0.3827873
52,-1.187409
53,-1.5632426
54,-2.1004384
55,0.39113522
56,1.1036524
57,-3.3964756
58,0.6837283
59,0.7020128
60,1.8726729
61,0.56014264
62,-1.4493628
63,-0.4778707
64,0.47444028
65,-3.5339494
66,-3.217745
67,-3.5919619
68,0.7779288
69,0.3578776
70,2.5751326
71,-0.14543189
72,-1.6900687
73,-1.2796448
74,-1.6029494
75,-1.6997278
76,-0.9201618
77,-0.8106727
78,-3.1279159
79,-0.5574881
80,-0.31306094
81,1.5697249
82,2.636399
83,-2.3068194
84,-0.3846901
85,0.42916095
86,0.94466925
87,1.356095
88,-0.42956567
89,-1.306662
90,-1.5352002
91,-1.4282475
92,-3.541566
93,-1.3769152
94,-2.2735257
95,1.5939678
96,2.2815683
97,-2.7492251
98,-1.5658034
99,-0.13376002
