feature,relevance
0,3.8804755
1,-1.3265519
2,-1.748618
3,1.5918411
4,0.16905595
5,-0.60145354
6,0.13726549
7,-3.643706
8,-1.3738711
9,-2.8515062
10,0.26671383
11,-0.90709764
12,5.988544
13,0.96809524
14,-3.1385493
15,0.47719887
16,-1.4124367
17,0.04372038
18,0.3432174
19,-1.0153173
20,1.8854344
21,0.48735356
22,0.29683316
23,-2.9354937
24,-0.70189255
25,2.456937
26,2.372367
27,2.6716785
28,-0.5339175
29,-3.5062978
30,-2.3488715
31,1.1859756
32,-1.6439805
33,6.6753874
34,-3.4661832
35,1.909259
36,0.10596687
37,-0.7871459
38,-1.1001282
39,-1.022008
40,1.8969402
41,-1.527483
42,0.3607563
43,2.393349
44,2.196005
45,2.366943
46,0.7256989
47,-1.0746434
48,-1.0263982
49,0.4115007
50,-0.62220633
51,-0.00334543
52,-1.9109809
53,1.4130917
54,1.243883
55,0.5821122
56,5.7341843
57,-0.4491763
58,-0.52594924
59,1.6317315
60,4.0804677
61,0.27022946
62,-0.0014062014
63,0.34077996
64,-3.5040293
65,0.07426316
66,-3.1994631
67,-2.5414016
68,-1.6371853
69,2.9005566
70,1.6993335
71,0.20853077
72,1.632337
73,2.804449
74,-1.0743717
75,-3.4286377
76,0.53633106
77,5.827818
78,0.2154204
79,0.5099857
80,2.1443024
81,5.731986
82,-0.29870176
83,1.3261245
84,0.72859627
85,0.63141537
86,0.61580986
87,2.002713
88,-3.2478156
89,0.38189405
90,-2.3399408
91,-0.032401793
92,6.7213683
93,0.23717308
94,-1.4344114
95,-2.0735128
96,-0.85653317
97,2.0218282
98,0.9091184
99,0.8068933
