feature,relevance
0,-3.3093379
1,-1.3205884
2,-1.7550659
3,1.563629
4,0.16706274
5,-0.5787612
6,0.13349845
7,-3.6284091
8,-1.3892713
9,-2.8725808
10,0.2633117
11,-0.92588395
12,-1.1843034
13,0.97163886
14,-3.1562088
15,0.4652687
16,-1.4021884
17,0.03774707
18,0.34203878
19,-1.0315003
20,1.8954868
21,0.50098336
22,0.29837126
23,-2.9396205
24,-0.7028275
25,-4.698739
26,2.3636858
27,2.6777437
28,-0.5278807
29,-3.5140197
30,-2.3574421
31,1.182421
32,-1.6584418
33,-0.46373466
34,-3.4744868
35,1.8950325
36,0.10249785
37,-0.77717566
38,-1.1074159
39,-1.0306888
40,1.9109789
41,-1.5005574
42,0.36931852
43,-4.7677464
44,2.191443
45,2.3542838
46,0.72741926
47,-1.0757452
48,-1.0317895
49,0.39953005
50,-0.6237037
51,-0.01378822
52,-1.9099708
53,1.4368305
54,1.2292737
55,0.5759316
56,-1.4419528
57,-0.46499208
58,-0.5208399
59,1.6411257
60,-3.1183443
61,0.27444378
62,0.0032112382
63,0.3445317
64,-3.506834
65,0.06320462
66,-3.2017148
67,-2.5359888
68,-1.642645
69,2.8907003
70,1.7073842
71,0.22707883
72,1.6161199
73,2.820538
74,-1.0584098
75,-3.4314978
76,0.5261464
77,-1.3518708
78,0.20566371
79,0.5177415
80,2.1375847
81,-1.4509118
82,-0.29811946
83,1.3318661
84,0.730609
85,0.63995117
86,0.5824855
87,2.0095022
88,-3.2299206
89,0.36518446
90,-2.3475423
91,-0.040103693
92,-0.4134556
93,0.21502289
94,-1.4480876
95,-2.0802796
96,-0.870571
97,2.0240428
98,0.9123238
99,0.78535855
