feature,relevance
0,-0.4486936
1,-2.752491
2,-1.7380629
3,1.5912791
4,0.15704948
5,-0.60277104
6,0.12735456
7,-3.6896484
8,-1.3969892
9,-2.927289
10,0.26183063
11,-0.92712563
12,1.6855232
13,0.94717383
14,-3.2045171
15,0.4691541
16,-2.8316398
17,0.021706017
18,0.34420496
19,-1.0430696
20,1.8824224
21,-0.9474015
22,0.2762832
23,-2.993926
24,-0.7067304
25,-1.8721164
26,2.37225
27,2.6790853
28,-0.5463411
29,-3.5533588
30,-2.402833
31,1.1820679
32,-1.6669959
33,2.4051282
34,-3.5190086
35,0.47827893
36,0.10430259
37,-0.7936118
38,-1.1041771
39,-1.0440207
40,1.908488
41,-2.9351442
42,0.36148223
43,-1.9466552
44,2.174493
45,2.3784747
46,0.73131365
47,-1.0711768
48,-1.024223
49,0.41244012
50,-0.6268304
51,-0.011782864
52,-1.9439268
53,1.4282153
54,-0.20013566
55,0.58052796
56,1.4323287
57,-0.45412278
58,-0.5103844
59,1.6313552
60,-0.2502017
61,0.26858583
62,-0.004572312
63,0.33099684
64,-3.542361
65,0.07461645
66,-3.2535648
67,-2.5950334
68,-1.6655098
69,1.4687885
70,1.714484
71,-1.2062752
72,1.6150497
73,2.8045278
74,-1.0810815
75,-3.4700656
76,0.5316348
77,1.5308173
78,0.20775262
79,0.52359307
80,2.134061
81,1.4327899
82,-0.30937144
83,1.3025717
84,-0.6975871
85,0.6214115
86,0.5895494
87,2.0089562
88,-3.285976
89,0.3858226
90,-2.3833942
91,-1.4790103
92,2.4635048
93,0.23995844
94,-1.4714475
95,-2.1029754
96,-0.8660782
97,2.0283637
98,0.9014839
99,0.8146775
