feature,relevance
0,0.99110067
1,-1.3202425
2,-1.7561046
3,1.5803796
4,0.16348407
5,-0.58586574
6,0.13965887
7,-3.6604624
8,-1.378826
9,-2.8884897
10,0.25271
11,-0.9146506
12,3.1104443
13,0.972199
14,-3.1542704
15,0.4474037
16,-1.407733
17,0.03436965
18,0.3481954
19,-1.0303397
20,1.8863672
21,0.48740616
22,0.29249993
23,-2.9374516
24,-0.71082073
25,-0.4458297
26,2.3747272
27,2.6851206
28,-0.5463456
29,-3.514654
30,-2.3763194
31,1.1903356
32,-1.6553122
33,3.8186383
34,-3.4652288
35,1.8978102
36,0.10734391
37,-0.78688514
38,-1.1020128
39,-1.0208107
40,1.9043378
41,-1.503306
42,0.36976928
43,-0.49795714
44,2.1845891
45,2.381989
46,0.7212271
47,-1.0730561
48,-1.027062
49,0.39824495
50,-0.60697377
51,-0.013179788
52,-1.9112417
53,1.42863
54,1.2356039
55,0.58324957
56,2.862106
57,-0.45552298
58,-0.5152189
59,1.6308316
60,1.1825006
61,0.27567855
62,0.008425651
63,0.34016633
64,-3.5126202
65,0.07039786
66,-3.2222912
67,-2.5525281
68,-1.646106
69,2.8934176
70,1.7080489
71,0.22834817
72,1.6194876
73,2.7973344
74,-1.0789416
75,-3.4611588
76,0.5165699
77,2.9542239
78,0.22551697
79,0.5216955
80,2.1399627
81,2.8599243
82,-0.3183413
83,1.3210895
84,0.7216942
85,0.63226444
86,0.6019106
87,2.0019548
88,-3.253841
89,0.3881186
90,-2.352074
91,-0.039114203
92,3.8776517
93,0.24472417
94,-1.4507103
95,-2.07066
96,-0.85108525
97,2.0155072
98,0.8965815
99,0.8035123
